case_id,activity,timestamp,agent
SME-0170,Step2,2024-05-27T15:47:35.278124477+00:00,E9
SME-0170,Step3,2024-05-28T03:29:25.946406153+00:00,E6
SME-0170,Step4,2024-05-28T10:46:50.296203687+00:00,E6
SME-0170,Step5,2024-05-28T12:48:35.907012782+00:00,E5
SME-0171,Step0,2024-06-18T00:00:00+00:00,E12
SME-0171,Step1,2024-06-18T01:01:57.855021279+00:00,E12
SME-0171,Step2,2024-06-18T09:30:01.917420828+00:00,E6
SME-0171,Step3,2024-06-18T12:53:55.375425634+00:00,E1
SME-0171,Step4,2024-06-18T16:12:24.326548643+00:00,E9
SME-0171,Step5,2024-06-18T21:34:19.295548811+00:00,E8
SME-0171,Step6,2024-06-19T01:17:00.048052676+00:00,E7
SME-0172,Step0,2024-12-14T00:00:00+00:00,E4
SME-0172,Step1,2024-12-14T03:04:33.344020578+00:00,E11
SME-0172,Step2,2024-12-14T05:45:51.490715289+00:00,E6
SME-0172,Step3,2024-12-14T10:01:10.893967694+00:00,E11
SME-0173,Step0,2024-12-25T00:00:00+00:00,E1
SME-0173,Step1,2024-12-25T06:42:36.191572905+00:00,E9
SME-0173,Step2,2024-12-25T18:15:00.910777887+00:00,E2
SME-0173,Step3,2024-12-25T23:23:46.289845168+00:00,E6
SME-0173,Step4,2024-12-26T05:59:10.216434604+00:00,E2
SME-0173,Step5,2024-12-26T10:41:05.245271942+00:00,E6
SME-0173,Step6,2024-12-26T14:25:15.617264153+00:00,E8
SME-0174,Step0,2024-11-27T00:00:00+00:00,E1
SME-0174,Step1,2024-11-27T03:32:28.794606635+00:00,E12
SME-0174,Step2,2024-11-27T12:35:21.391520739+00:00,E2
SME-0174,Step3,2024-11-27T19:13:56.948288094+00:00,E3
SME-0174,Step4,2024-11-27T20:28:10.229074941+00:00,E10
SME-0174,Step5,2024-11-27T23:45:26.488352038+00:00,E12
SME-0174,Step6,2024-11-28T10:34:22.253061363+00:00,E3
SME-0175,Step0,2024-06-16T00:00:00+00:00,E11
SME-0175,Step1,2024-06-16T11:09:45.822799650+00:00,E8
SME-0175,Step2,2024-06-16T19:38:50.234277246+00:00,E5
SME-0175,Step3,2024-06-17T01:36:17.213341590+00:00,E7
SME-0175,Step4,2024-06-17T07:28:04.828637471+00:00,E8
SME-0175,Step5,2024-06-17T11:32:09.407816206+00:00,E1
SME-0175,Step6,2024-06-17T17:52:21.122530926+00:00,E4
SME-0176,Step0,2024-05-28T00:00:00+00:00,E10
SME-0176,Step1,2024-05-28T07:18:00.165663996+00:00,E1
SME-0176,Step2,2024-05-28T11:59:44.459527849+00:00,E12
SME-0177,Step0,2024-11-02T00:00:00+00:00,E11
SME-0177,Step1,2024-11-02T02:36:05.654666680+00:00,E4
SME-0177,Step2,2024-11-02T06:11:22.012510104+00:00,E2
SME-0177,Step3,2024-11-02T15:36:00.969680795+00:00,E10
SME-0177,Step4,2024-11-02T20:12:31.387211801+00:00,E11
SME-0177,Step5,2024-11-03T06:40:21.413785942+00:00,E1
SME-0177,Step6,2024-11-03T11:56:29.402744461+00:00,E12
SME-0178,Step0,2024-08-06T00:00:00+00:00,E5
SME-0178,Step1,2024-08-06T07:35:05.754712783+00:00,E4
SME-0178,Step2,2024-08-06T18:23:19.297310989+00:00,E3
SME-0178,Step3,2024-08-07T00:31:47.367028196+00:00,E8
SME-0178,Step4,2024-08-07T09:43:44.969053852+00:00,E7
SME-0178,Step5,2024-08-07T17:41:37.454209406+00:00,E12
SME-0179,Step0,2024-08-22T00:00:00+00:00,E10
SME-0179,Step1,2024-08-22T10:17:50.784455937+00:00,E12
SME-0179,Step2,2024-08-22T16:30:24.856032792+00:00,E9
SME-0179,Step3,2024-08-23T01:35:45.092890452+00:00,E10
SME-0180,Step0,2024-06-27T00:00:00+00:00,E4
SME-0180,Step1,2024-06-27T10:12:10.566126029+00:00,E6
SME-0180,Step2,2024-06-27T16:22:29.100334456+00:00,E5
SME-0181,Step0,2024-02-10T00:00:00+00:00,E1
SME-0181,Step1,2024-02-10T08:01:33.241478808+00:00,E12
SME-0181,Step2,2024-02-10T12:16:44.098807246+00:00,E3
SME-0181,Step3,2024-02-10T14:50:03.160946690+00:00,E7
SME-0181,Step4,2024-02-10T20:17:53.694096201+00:00,E6
SME-0182,Step0,2024-07-26T00:00:00+00:00,E4
SME-0182,Step1,2024-07-26T08:51:09.592696532+00:00,E2
SME-0182,Step2,2024-07-26T11:29:23.312552288+00:00,E11
SME-0183,Step0,2024-02-10T00:00:00+00:00,E2
SME-0183,Step1,2024-02-10T03:30:54.582303120+00:00,E2
SME-0183,Step2,2024-02-10T11:25:09.449139563+00:00,E3
SME-0183,Step3,2024-02-10T14:45:44.651256537+00:00,E8
SME-0183,Step4,2024-02-11T01:49:16.847373927+00:00,E2
SME-0184,Step0,2024-02-12T00:00:00+00:00,E7
SME-0184,Step1,2024-02-12T05:55:51.435413818+00:00,E1
SME-0184,Step2,2024-02-12T17:35:45.511222131+00:00,E10
SME-0184,Step3,2024-02-13T01:07:36.219577629+00:00,E5
SME-0184,Step4,2024-02-13T04:21:49.566065286+00:00,E4
SME-0184,Step5,2024-02-13T08:03:43.589315443+00:00,E11
SME-0184,Step6,2024-02-13T16:59:25.757745742+00:00,E6
SME-0185,Step0,2024-03-08T00:00:00+00:00,E10
SME-0185,Step1,2024-03-08T10:44:42.886524501+00:00,E4
SME-0185,Step2,2024-03-08T15:04:17.282166057+00:00,E10
SME-0185,Step3,2024-03-09T02:03:46.524191145+00:00,E5
SME-0185,Step4,2024-03-09T09:24:30.597853345+00:00,E1
SME-0185,Step5,2024-03-09T18:56:37.756471115+00:00,E11
SME-0185,Step6,2024-03-09T23:28:49.752402472+00:00,E1
SME-0186,Step0,2024-12-13T00:00:00+00:00,E1
SME-0186,Step1,2024-12-13T04:55:38.908952962+00:00,E12
SME-0186,Step2,2024-12-13T08:56:55.187136350+00:00,E11
SME-0186,Step3,2024-12-13T16:05:45.833593017+00:00,E9
SME-0186,Step4,2024-12-13T17:22:03.843380879+00:00,E9
SME-0186,Step5,2024-12-13T18:27:45.837263824+00:00,E3
SME-0187,Step0,2024-12-09T00:00:00+00:00,E6
SME-0187,Step1,2024-12-09T06:45:56.080375425+00:00,E5
SME-0187,Step2,2024-12-09T18:12:13.119603286+00:00,E3
SME-0188,Step0,2024-01-02T00:00:00+00:00,E2
SME-0188,Step1,2024-01-02T08:22:53.464136039+00:00,E8
SME-0188,Step2,2024-01-02T19:27:05.500355867+00:00,E7
SME-0188,Step3,2024-01-02T22:09:04.809047895+00:00,E4
SME-0188,Step4,2024-01-03T08:25:52.713429952+00:00,E9
SME-0188,Step5,2024-01-03T14:22:18.406364876+00:00,E3
SME-0189,Step0,2024-07-23T00:00:00+00:00,E5
SME-0189,Step1,2024-07-23T03:27:46.522524301+00:00,E8
SME-0189,Step2,2024-07-23T09:50:52.511265887+00:00,E11
SME-0189,Step3,2024-07-23T13:27:54.499672179+00:00,E1
SME-0189,Step4,2024-07-23T21:12:44.693872016+00:00,E3
SME-0190,Step0,2024-08-07T00:00:00+00:00,E8
SME-0190,Step1,2024-08-07T03:58:00.966398894+00:00,E11
SME-0190,Step2,2024-08-07T15:54:54.044640977+00:00,E6
SME-0191,Step0,2024-07-30T00:00:00+00:00,E5
SME-0191,Step1,2024-07-30T06:23:51.551079362+00:00,E9
SME-0191,Step2,2024-07-30T17:50:39.927780935+00:00,E2
SME-0191,Step3,2024-07-30T20:23:58.791374486+00:00,E12
SME-0191,Step4,2024-07-31T05:47:12.973334609+00:00,E7
SME-0191,Step5,2024-07-31T14:52:00.632211456+00:00,E8
SME-0192,Step0,2024-10-21T00:00:00+00:00,E11
SME-0192,Step1,2024-10-21T04:44:36.950884474+00:00,E6
SME-0192,Step2,2024-10-21T06:41:12.892145743+00:00,E1
SME-0192,Step3,2024-10-21T18:20:49.722081400+00:00,E11
SME-0192,Step4,2024-10-21T23:01:28.617821118+00:00,E10
SME-0192,Step5,2024-10-22T08:50:42.292361820+00:00,E3
SME-0193,Step0,2024-02-15T00:00:00+00:00,E1
SME-0193,Step1,2024-02-15T10:17:41.156329649+00:00,E11
SME-0193,Step2,2024-02-15T14:31:59.517506825+00:00,E4
SME-0193,Step3,2024-02-15T19:24:43.499568933+00:00,E10
SME-0193,Step4,2024-02-15T21:37:06.118838179+00:00,E8
SME-0193,Step5,2024-02-16T07:35:46.113080369+00:00,E7
SME-0194,Step0,2024-07-02T00:00:00+00:00,E5
SME-0194,Step1,2024-07-02T11:04:23.936821607+00:00,E11
SME-0194,Step2,2024-07-02T13:17:15.777517755+00:00,E8
SME-0195,Step0,2024-10-07T00:00:00+00:00,E10
SME-0195,Step1,2024-10-07T11:12:37.162566722+00:00,E5
SME-0195,Step2,2024-10-07T23:04:03.672206007+00:00,E12
SME-0195,Step3,2024-10-08T07:16:43.836986998+00:00,E5
SME-0196,Step0,2024-04-11T00:00:00+00:00,E10
SME-0196,Step1,2024-04-11T04:14:51.237672660+00:00,E9
SME-0196,Step2,2024-04-11T09:49:41.276802228+00:00,E3
SME-0196,Step3,2024-04-11T21:09:44.468852794+00:00,E6
SME-0196,Step4,2024-04-12T05:16:52.239935296+00:00,E5
SME-0196,Step5,2024-04-12T16:41:43.317650008+00:00,E3
SME-0196,Step6,2024-04-12T22:07:00.991471099+00:00,E8
SME-0197,Step0,2024-09-07T00:00:00+00:00,E8
SME-0197,Step1,2024-09-07T06:15:32.968351133+00:00,E8
SME-0197,Step2,2024-09-07T07:33:40.268847043+00:00,E4
SME-0197,Step3,2024-09-07T17:31:09.261514777+00:00,E6
SME-0197,Step4,2024-09-08T01:57:10.128036711+00:00,E2
SME-0197,Step5,2024-09-08T11:19:55.543039306+00:00,E2
SME-0197,Step6,2024-09-08T19:13:37.289607220+00:00,E1
SME-0198,Step0,2024-12-12T00:00:00+00:00,E6
SME-0198,Step1,2024-12-12T05:36:53.018547574+00:00,E7
SME-0198,Step2,2024-12-12T10:58:46.964084427+00:00,E2
SME-0198,Step3,2024-12-12T14:43:18.178352058+00:00,E8
SME-0198,Step4,2024-12-12T19:18:36.931611725+00:00,E7
SME-0199,Step0,2024-01-24T00:00:00+00:00,E11
SME-0199,Step1,2024-01-24T04:02:38.440735416+00:00,E3
SME-0199,Step2,2024-01-24T14:17:56.373623611+00:00,E9
SME-0199,Step3,2024-01-24T16:37:32.269720331+00:00,E1
SME-0200,Step0,2024-09-28T00:00:00+00:00,E3
SME-0200,Step1,2024-09-28T07:16:49.825673195+00:00,E3
SME-0200,Step2,2024-09-28T14:25:26.966391279+00:00,E10
SME-0200,Step3,2024-09-28T15:37:34.248528122+00:00,E1
SME-0200,Step4,2024-09-28T21:11:39.693034809+00:00,E11
SME-0201,Step0,2024-10-04T00:00:00+00:00,E1
SME-0201,Step1,2024-10-04T01:02:43.145196494+00:00,E8
SME-0201,Step2,2024-10-04T06:05:58.008976054+00:00,E12
SME-0202,Step0,2024-06-05T00:00:00+00:00,E12
SME-0202,Step1,2024-06-05T07:53:47.789131088+00:00,E1
SME-0202,Step2,2024-06-05T13:05:55.091830591+00:00,E4
SME-0202,Step3,2024-06-05T17:32:12.431633409+00:00,E1
SME-0202,Step4,2024-06-06T03:09:06.747325974+00:00,E6
SME-0202,Step5,2024-06-06T10:26:32.372932867+00:00,E1
SME-0202,Step6,2024-06-06T22:11:28.287630893+00:00,E8
SME-0203,Step0,2024-06-07T00:00:00+00:00,E6
SME-0203,Step1,2024-06-07T05:27:50.490620092+00:00,E1
SME-0203,Step2,2024-06-07T15:53:00.265574199+00:00,E11
SME-0203,Step3,2024-06-08T00:20:11.073636608+00:00,E6
SME-0203,Step4,2024-06-08T03:21:49.397310991+00:00,E4
SME-0204,Step0,2024-06-06T00:00:00+00:00,E4
SME-0204,Step1,2024-06-06T02:56:05.869014893+00:00,E1
SME-0204,Step2,2024-06-06T06:09:07.269554115+00:00,E6
SME-0204,Step3,2024-06-06T11:15:54.437332567+00:00,E8
SME-0205,Step0,2024-01-03T00:00:00+00:00,E10
SME-0205,Step1,2024-01-03T08:31:48.917410348+00:00,E7
SME-0205,Step2,2024-01-03T14:56:23.669962367+00:00,E2
SME-0205,Step3,2024-01-03T17:54:21.875829441+00:00,E9
SME-0205,Step4,2024-01-03T20:53:14.006190868+00:00,E10
SME-0205,Step5,2024-01-04T00:10:41.240480038+00:00,E5
SME-0205,Step6,2024-01-04T05:57:46.958476003+00:00,E12
SME-0206,Step0,2024-03-02T00:00:00+00:00,E7
SME-0206,Step1,2024-03-02T06:49:13.536938152+00:00,E11
SME-0206,Step2,2024-03-02T18:20:41.899292451+00:00,E8
SME-0206,Step3,2024-03-03T03:31:22.462325540+00:00,E12
SME-0207,Step0,2024-04-22T00:00:00+00:00,E4
SME-0207,Step1,2024-04-22T04:13:37.303255768+00:00,E6
SME-0207,Step2,2024-04-22T07:23:25.847927156+00:00,E6
SME-0207,Step3,2024-04-22T12:33:38.122715451+00:00,E3
SME-0208,Step0,2024-05-02T00:00:00+00:00,E6
SME-0208,Step1,2024-05-02T02:05:05.306484634+00:00,E3
SME-0208,Step2,2024-05-02T03:30:54.935040126+00:00,E11
SME-0208,Step3,2024-05-02T09:19:33.019106765+00:00,E2
SME-0208,Step4,2024-05-02T16:22:59.523995151+00:00,E11
SME-0208,Step5,2024-05-02T22:08:54.837284258+00:00,E5
SME-0209,Step0,2024-04-18T00:00:00+00:00,E12
SME-0209,Step1,2024-04-18T02:05:13.197694962+00:00,E7
SME-0209,Step2,2024-04-18T07:49:04.350216017+00:00,E1
SME-0209,Step3,2024-04-18T15:48:18.162684670+00:00,E11
SME-0209,Step4,2024-04-18T21:09:23.468159055+00:00,E6
SME-0210,Step0,2024-03-16T00:00:00+00:00,E6
SME-0210,Step1,2024-03-16T06:27:13.261799931+00:00,E10
SME-0210,Step2,2024-03-16T10:23:56.364759294+00:00,E1
SME-0210,Step3,2024-03-16T14:47:01.358278074+00:00,E4
SME-0210,Step4,2024-03-16T18:41:27.430978881+00:00,E7
SME-0211,Step0,2024-04-21T00:00:00+00:00,E3
SME-0211,Step1,2024-04-21T03:58:33.126239534+00:00,E7
SME-0211,Step2,2024-04-21T07:49:12.805256609+00:00,E4
SME-0212,Step0,2024-03-11T00:00:00+00:00,E3
SME-0212,Step1,2024-03-11T10:13:58.259590441+00:00,E4
SME-0212,Step2,2024-03-11T20:20:42.813218088+00:00,E5
SME-0212,Step3,2024-03-12T05:31:17.477703190+00:00,E3
SME-0212,Step4,2024-03-12T14:48:39.647414626+00:00,E2
SME-0212,Step5,2024-03-12T17:04:38.124355756+00:00,E12
SME-0212,Step6,2024-03-13T03:20:25.071348011+00:00,E8
SME-0213,Step0,2024-02-04T00:00:00+00:00,E6
SME-0213,Step1,2024-02-04T03:23:38.604912724+00:00,E1
SME-0213,Step2,2024-02-04T05:36:35.466169228+00:00,E12
SME-0213,Step3,2024-02-04T17:31:08.563929966+00:00,E9
SME-0214,Step0,2024-01-08T00:00:00+00:00,E2
SME-0214,Step1,2024-01-08T07:00:00.669511547+00:00,E2
SME-0214,Step2,2024-01-08T11:11:06.975680955+00:00,E6
SME-0214,Step3,2024-01-08T12:44:29.515811939+00:00,E3
SME-0215,Step0,2024-03-24T00:00:00+00:00,E12
SME-0215,Step1,2024-03-24T10:27:29.301206582+00:00,E2
SME-0215,Step2,2024-03-24T19:42:38.224717176+00:00,E11
SME-0215,Step3,2024-03-25T00:58:35.320949105+00:00,E9
SME-0215,Step4,2024-03-25T09:34:16.076643975+00:00,E8
SME-0215,Step5,2024-03-25T21:09:16.283216463+00:00,E1
SME-0215,Step6,2024-03-26T00:43:44.754834276+00:00,E7
SME-0216,Step0,2024-02-21T00:00:00+00:00,E2
SME-0216,Step1,2024-02-21T08:24:05.422077997+00:00,E9
SME-0216,Step2,2024-02-21T09:29:48.536028626+00:00,E5
SME-0216,Step3,2024-02-21T11:09:39.032475607+00:00,E6
SME-0217,Step0,2024-09-05T00:00:00+00:00,E4
SME-0217,Step1,2024-09-05T08:17:40.010852207+00:00,E6
SME-0217,Step2,2024-09-05T10:27:18.016833990+00:00,E3
SME-0217,Step3,2024-09-05T17:45:01.805988978+00:00,E6
SME-0217,Step4,2024-09-05T22:39:39.354002100+00:00,E8
SME-0218,Step0,2024-03-20T00:00:00+00:00,E8
SME-0218,Step1,2024-03-20T07:57:37.459115002+00:00,E4
SME-0218,Step2,2024-03-20T16:13:38.190537471+00:00,E2
SME-0219,Step0,2024-02-07T00:00:00+00:00,E11
SME-0219,Step1,2024-02-07T01:05:32.105998146+00:00,E12
SME-0219,Step2,2024-02-07T05:57:12.164475867+00:00,E11
SME-0220,Step0,2024-02-27T00:00:00+00:00,E10
SME-0220,Step1,2024-02-27T04:57:42.880682663+00:00,E3
SME-0220,Step2,2024-02-27T08:00:54.367021936+00:00,E9
SME-0220,Step3,2024-02-27T14:58:34.235592246+00:00,E11
SME-0220,Step4,2024-02-27T23:53:57.718390310+00:00,E9
SME-0220,Step5,2024-02-28T02:48:14.087107058+00:00,E10
SME-0220,Step6,2024-02-28T07:19:21.069853583+00:00,E1
SME-0221,Step0,2024-06-19T00:00:00+00:00,E9
SME-0221,Step1,2024-06-19T07:13:38.207106033+00:00,E6
SME-0221,Step2,2024-06-19T12:49:10.241781891+00:00,E7
SME-0221,Step3,2024-06-19T19:31:08.171600790+00:00,E4
SME-0221,Step4,2024-06-19T21:51:33.847926492+00:00,E4
SME-0222,Step0,2024-09-30T00:00:00+00:00,E6
SME-0222,Step1,2024-09-30T03:27:43.782490251+00:00,E11
SME-0222,Step2,2024-09-30T08:09:45.672145652+00:00,E10
SME-0223,Step0,2024-01-13T00:00:00+00:00,E5
SME-0223,Step1,2024-01-13T04:32:13.603128206+00:00,E6
SME-0223,Step2,2024-01-13T16:17:13.933350480+00:00,E1
SME-0223,Step3,2024-01-14T03:23:03.015127051+00:00,E8
SME-0223,Step4,2024-01-14T07:27:31.628907439+00:00,E1
SME-0224,Step0,2024-01-29T00:00:00+00:00,E3
SME-0224,Step1,2024-01-29T04:48:46.187584777+00:00,E9
SME-0224,Step2,2024-01-29T08:41:56.020670709+00:00,E5
SME-0224,Step3,2024-01-29T10:26:30.277369442+00:00,E7
SME-0224,Step4,2024-01-29T16:59:59.012069757+00:00,E4
SME-0224,Step5,2024-01-29T19:49:38.247100455+00:00,E11
SME-0224,Step6,2024-01-30T04:46:24.108166318+00:00,E5
SME-0225,Step0,2024-11-22T00:00:00+00:00,E4
SME-0225,Step1,2024-11-22T05:29:48.799266467+00:00,E6
SME-0225,Step2,2024-11-22T16:33:26.448979688+00:00,E11
SME-0226,Step0,2024-01-31T00:00:00+00:00,E11
SME-0226,Step1,2024-01-31T08:51:30.753966440+00:00,E1
SME-0226,Step2,2024-01-31T18:11:14.588393689+00:00,E9
SME-0227,Step0,2024-03-30T00:00:00+00:00,E5
SME-0227,Step1,2024-03-30T02:04:22.152208049+00:00,E2
SME-0227,Step2,2024-03-30T06:09:19.549565149+00:00,E1
SME-0227,Step3,2024-03-30T11:50:12.627095115+00:00,E12
SME-0227,Step4,2024-03-30T15:51:04.765984439+00:00,E11
SME-0228,Step0,2024-07-14T00:00:00+00:00,E2
SME-0228,Step1,2024-07-14T04:51:51.348109720+00:00,E9
SME-0228,Step2,2024-07-14T07:41:12.812298649+00:00,E3
SME-0228,Step3,2024-07-14T12:49:55.608211768+00:00,E3
SME-0229,Step0,2024-08-17T00:00:00+00:00,E3
SME-0229,Step1,2024-08-17T04:03:29.911806790+00:00,E6
SME-0229,Step2,2024-08-17T05:41:56.145112373+00:00,E4
SME-0230,Step0,2024-11-10T00:00:00+00:00,E11
SME-0230,Step1,2024-11-10T06:19:34.491631121+00:00,E12
SME-0230,Step2,2024-11-10T07:43:06.278332524+00:00,E2
SME-0230,Step3,2024-11-10T13:49:46.262938677+00:00,E5
SME-0230,Step4,2024-11-10T18:32:59.852613316+00:00,E4
SME-0230,Step5,2024-11-10T21:19:44.794927223+00:00,E8
SME-0230,Step6,2024-11-11T00:06:52.613215689+00:00,E4
SME-0231,Step0,2024-01-26T00:00:00+00:00,E6
SME-0231,Step1,2024-01-26T02:47:30.661895972+00:00,E12
SME-0231,Step2,2024-01-26T05:59:07.507914708+00:00,E7
SME-0231,Step3,2024-01-26T11:35:18.974883283+00:00,E8
SME-0232,Step0,2024-09-29T00:00:00+00:00,E8
SME-0232,Step1,2024-09-29T10:35:36.331741792+00:00,E12
SME-0232,Step2,2024-09-29T15:48:04.482108186+00:00,E11
SME-0232,Step3,2024-09-29T20:34:21.990496095+00:00,E5
SME-0233,Step0,2024-10-29T00:00:00+00:00,E9
SME-0233,Step1,2024-10-29T06:33:23.678896739+00:00,E8
SME-0233,Step2,2024-10-29T18:11:00.932090084+00:00,E10
SME-0233,Step3,2024-10-29T19:19:54.246671168+00:00,E1
SME-0233,Step4,2024-10-30T01:04:47.363902270+00:00,E10
SME-0234,Step0,2024-08-06T00:00:00+00:00,E11
SME-0234,Step1,2024-08-06T07:12:58.258328830+00:00,E5
SME-0234,Step2,2024-08-06T08:47:34.841339768+00:00,E9
SME-0234,Step3,2024-08-06T19:02:07.767626217+00:00,E2
SME-0234,Step4,2024-08-06T21:31:23.807731599+00:00,E8
SME-0234,Step5,2024-08-07T05:44:54.648210720+00:00,E2
SME-0234,Step6,2024-08-07T15:20:17.230957901+00:00,E5
SME-0235,Step0,2024-11-02T00:00:00+00:00,E1
SME-0235,Step1,2024-11-02T10:32:11.630250097+00:00,E5
SME-0235,Step2,2024-11-02T11:35:41.072395917+00:00,E10
SME-0235,Step3,2024-11-02T17:53:51.663107851+00:00,E2
SME-0235,Step4,2024-11-02T23:42:55.148782209+00:00,E5
SME-0236,Step0,2024-02-21T00:00:00+00:00,E9
SME-0236,Step1,2024-02-21T05:59:34.786832180+00:00,E11
SME-0236,Step2,2024-02-21T14:52:35.699463287+00:00,E4
SME-0236,Step3,2024-02-21T16:43:16.308923325+00:00,E12
SME-0236,Step4,2024-02-21T22:02:34.747151697+00:00,E2
SME-0236,Step5,2024-02-22T05:57:14.063875471+00:00,E12
SME-0236,Step6,2024-02-22T12:41:15.087176042+00:00,E4
SME-0237,Step0,2024-10-26T00:00:00+00:00,E8
SME-0237,Step1,2024-10-26T11:57:54.187476932+00:00,E4
SME-0237,Step2,2024-10-26T19:10:08.869216023+00:00,E2
SME-0237,Step3,2024-10-26T22:11:18.179930499+00:00,E2
SME-0237,Step4,2024-10-27T08:39:08.485000936+00:00,E8
SME-0238,Step0,2024-03-06T00:00:00+00:00,E2
SME-0238,Step1,2024-03-06T05:53:06.316340384+00:00,E9
SME-0238,Step2,2024-03-06T12:12:54.774153808+00:00,E7
SME-0238,Step3,2024-03-06T18:06:57.678184607+00:00,E1
SME-0238,Step4,2024-03-06T23:53:39.042679664+00:00,E9
SME-0238,Step5,2024-03-07T07:30:14.749310383+00:00,E8
SME-0238,Step6,2024-03-07T19:23:17.454214337+00:00,E8
SME-0239,Step0,2024-02-03T00:00:00+00:00,E6
SME-0239,Step1,2024-02-03T11:03:08.817062308+00:00,E9
SME-0239,Step2,2024-02-03T12:26:56.810526761+00:00,E10
SME-0239,Step3,2024-02-04T00:11:58.814104864+00:00,E1
SME-0240,Step0,2024-07-18T00:00:00+00:00,E5
SME-0240,Step1,2024-07-18T02:10:03.294579686+00:00,E5
SME-0240,Step2,2024-07-18T07:35:51.527459756+00:00,E2
SME-0240,Step3,2024-07-18T17:37:08.300471286+00:00,E9
SME-0240,Step4,2024-07-19T04:00:41.531499459+00:00,E8
SME-0240,Step5,2024-07-19T15:47:36.734524742+00:00,E1
SME-0241,Step0,2024-07-07T00:00:00+00:00,E9
SME-0241,Step1,2024-07-07T08:47:26.003639877+00:00,E3
SME-0241,Step2,2024-07-07T10:07:25.612676346+00:00,E5
SME-0242,Step0,2024-07-23T00:00:00+00:00,E4
SME-0242,Step1,2024-07-23T08:34:07.795151789+00:00,E2
SME-0242,Step2,2024-07-23T16:39:10.826945378+00:00,E11
SME-0242,Step3,2024-07-24T00:59:08.233464904+00:00,E6
SME-0242,Step4,2024-07-24T06:32:45.795345226+00:00,E1
SME-0243,Step0,2024-01-14T00:00:00+00:00,E11
SME-0243,Step1,2024-01-14T05:12:35.194165363+00:00,E12
SME-0243,Step2,2024-01-14T16:29:02.340738143+00:00,E2
SME-0244,Step0,2024-12-24T00:00:00+00:00,E12
SME-0244,Step1,2024-12-24T10:20:34.192512333+00:00,E6
SME-0244,Step2,2024-12-24T21:38:13.591401753+00:00,E6
SME-0244,Step3,2024-12-25T07:09:22.056747050+00:00,E3
SME-0245,Step0,2024-08-26T00:00:00+00:00,E12
SME-0245,Step1,2024-08-26T05:25:17.198441908+00:00,E1
SME-0245,Step2,2024-08-26T16:14:34.859787654+00:00,E8
SME-0245,Step3,2024-08-26T18:13:21.369970680+00:00,E1
SME-0245,Step4,2024-08-27T04:51:04.693717912+00:00,E7
SME-0246,Step0,2024-04-23T00:00:00+00:00,E6
SME-0246,Step1,2024-04-23T04:11:36.058549773+00:00,E1
SME-0246,Step2,2024-04-23T10:33:16.488385489+00:00,E10
SME-0246,Step3,2024-04-23T16:24:58.166583024+00:00,E7
SME-0246,Step4,2024-04-23T21:31:11.090387700+00:00,E12
SME-0246,Step5,2024-04-24T06:17:51.473111073+00:00,E4
SME-0247,Step0,2024-02-28T00:00:00+00:00,E1
SME-0247,Step1,2024-02-28T06:02:37.387503147+00:00,E12
SME-0247,Step2,2024-02-28T13:37:44.398047291+00:00,E11
SME-0248,Step0,2024-01-29T00:00:00+00:00,E12
SME-0248,Step1,2024-01-29T08:23:59.888624502+00:00,E10
SME-0248,Step2,2024-01-29T11:30:22.161858113+00:00,E7
SME-0249,Step0,2024-12-10T00:00:00+00:00,E7
SME-0249,Step1,2024-12-10T05:37:48.187629118+00:00,E3
SME-0249,Step2,2024-12-10T13:18:08.325256354+00:00,E6
SME-0249,Step3,2024-12-10T17:47:41.727436675+00:00,E10
SME-0249,Step4,2024-12-10T22:11:05.510161868+00:00,E2
SME-0249,Step5,2024-12-11T01:21:18.751586112+00:00,E2
SME-0250,Step0,2024-07-18T00:00:00+00:00,E1
SME-0250,Step1,2024-07-18T05:29:16.488737502+00:00,E12
SME-0250,Step2,2024-07-18T11:10:34.567307506+00:00,E5
SME-0250,Step3,2024-07-18T20:31:58.100120669+00:00,E8
SME-0251,Step0,2024-08-18T00:00:00+00:00,E1
SME-0251,Step1,2024-08-18T03:28:30.039338107+00:00,E5
SME-0251,Step2,2024-08-18T13:42:29.463392066+00:00,E10
SME-0251,Step3,2024-08-18T22:53:06.791780541+00:00,E8
SME-0251,Step4,2024-08-19T05:23:26.670540301+00:00,E3
SME-0251,Step5,2024-08-19T11:30:41.048836561+00:00,E2
SME-0251,Step6,2024-08-19T16:34:15.789363162+00:00,E1
SME-0252,Step0,2024-09-25T00:00:00+00:00,E2
SME-0252,Step1,2024-09-25T08:04:41.608306075+00:00,E1
SME-0252,Step2,2024-09-25T13:01:23.801616221+00:00,E5
SME-0252,Step3,2024-09-26T00:09:57.360263298+00:00,E3
SME-0252,Step4,2024-09-26T10:30:49.056666500+00:00,E6
SME-0252,Step5,2024-09-26T15:58:36.898005004+00:00,E2
SME-0252,Step6,2024-09-27T03:48:38.312183188+00:00,E9
SME-0253,Step0,2024-09-09T00:00:00+00:00,E3
SME-0253,Step1,2024-09-09T05:04:33.129930397+00:00,E10
SME-0253,Step2,2024-09-09T09:59:53.097203004+00:00,E1
SME-0253,Step3,2024-09-09T12:47:48.208761169+00:00,E7
SME-0253,Step4,2024-09-09T21:34:11.603426901+00:00,E3
SME-0253,Step5,2024-09-10T01:26:11.192138111+00:00,E10
SME-0253,Step6,2024-09-10T02:34:35.452531655+00:00,E12
